VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Distance_between_service,Time_between_service,Trip_type 
1,2015-01-01 00:35:47,2015-01-01 00:44:53,N,1,-73.951667785644531,40.799514770507813,-73.968490600585938,40.799285888671875,2,1.30,8,0.5,0.5,0,0,,0.3,9.3,4,1.00,138,1
1,2015-01-01 00:36:11,2015-01-01 01:14:33,N,1,-73.920791625976563,40.767585754394531,-73.89874267578125,40.872707366943359,1,10.80,36.5,0.5,0.5,0,0,,0.3,37.8,2,7.00,430,1
1,2015-01-01 00:36:02,2015-01-01 01:08:24,N,1,-73.957954406738281,40.800426483154297,-73.999610900878906,40.727210998535156,3,9.30,32,0.5,0.5,0,0,,0.3,33.3,2,5.00,250,1
1,2015-01-01 00:35:55,2015-01-01 00:41:06,N,1,-73.95367431640625,40.806941986083984,-73.953224182128906,40.799327850341797,2,.90,5.5,0.5,0.5,0,0,,0.3,6.8,2,7.00,329,1
1,2015-01-01 00:36:14,2015-01-01 00:54:45,N,1,-73.974555969238281,40.680233001708984,-73.992378234863281,40.669872283935547,1,2.50,13.5,0.5,0.5,0,0,,0.3,14.8,2,16.00,656,1
1,2015-01-01 00:35:48,2015-01-01 01:12:55,N,1,-73.968696594238281,40.673603057861328,-73.895797729492188,40.741504669189453,2,10.20,35.5,0.5,0.5,0,0,,0.3,36.8,2,3.00,257,1
2,2015-01-01 00:37:24,2015-01-01 00:38:09,N,1,-73.924530029296875,40.868465423583984,-73.927925109863281,40.866386413574219,1,.22,3,0.5,0.5,0,0,,0.3,4.3,2,.00,60,1
2,2015-01-01 00:37:02,2015-01-01 00:41:12,N,1,-73.951362609863281,40.799400329589844,-73.940620422363281,40.797157287597656,1,.70,5,0.5,0.5,0,0,,0,6,2,.00,85,1
2,2015-01-01 00:37:56,2015-01-01 00:41:17,N,1,-73.938743591308594,40.805084228515625,-73.936248779296875,40.799064636230469,5,.46,4,0.5,0.5,0,0,,0,5,2,4.00,5695,1
2,2015-01-01 00:36:34,2015-01-01 00:42:37,N,1,-73.903587341308594,40.745246887207031,-73.898017883300781,40.729595184326172,1,1.45,7,0.5,0.5,1.5,0,,0.3,9.8,1,2.00,2266,1
2,2015-01-01 00:36:28,2015-01-01 00:42:01,N,1,-73.866401672363281,40.832145690917969,-73.866157531738281,40.845561981201172,1,.97,6,0.5,0.5,0,0,,0.3,7.3,2,2.00,6572,1
2,2015-01-01 00:36:16,2015-01-01 00:43:01,N,1,-73.870887756347656,40.751663208007812,-73.874832153320313,40.766136169433594,1,1.06,6.5,0.5,0.5,0,0,,0,7.5,2,1.00,1790,1
2,2015-01-01 00:36:39,2015-01-01 00:43:49,N,1,-73.912994384765625,40.766384124755859,-73.927459716796875,40.763027191162109,1,1.12,6.5,0.5,0.5,0,0,,0.3,7.8,2,3.00,756,1
2,2015-01-01 00:35:50,2015-01-01 00:44:27,N,1,-73.955703735351563,40.681106567382813,-73.928962707519531,40.682460784912109,1,1.58,8,0.5,0.5,0,0,,0.3,9.3,2,1.00,1371,1
2,2015-01-01 00:36:33,2015-01-01 00:44:51,N,1,-73.87750244140625,40.748176574707031,-73.868316650390625,40.756511688232422,1,1.11,6.5,0.5,0.5,0,0,,0.3,7.8,2,.00,437,1
2,2015-01-01 00:36:55,2015-01-01 00:45:59,N,1,-73.921043395996094,40.703704833984375,-73.936279296875,40.690956115722656,1,1.36,8,0.5,0.5,0,0,,0.3,9.3,2,.00,361,1
2,2015-01-01 00:36:08,2015-01-01 00:45:48,N,1,-73.89776611328125,40.860904693603516,-73.899009704589844,40.880756378173828,1,2.15,9.5,0.5,0.5,1.2,0,,0.3,12,1,71.00,35423,1
2,2015-01-01 00:35:48,2015-01-01 00:46:04,N,1,-73.927993774414063,40.67041015625,-73.906936645507813,40.680023193359375,1,1.68,9,0.5,0.5,0,0,,0.3,10.3,2,.00,257,1
2,2015-01-01 00:36:18,2015-01-01 00:48:26,N,1,-73.894935607910156,40.865589141845703,-73.925392150878906,40.810161590576172,6,5.12,16.5,0.5,0.5,0,0,,0.3,17.8,1,26.00,6127,1
2,2015-01-01 00:36:24,2015-01-01 00:48:42,N,1,-73.95574951171875,40.717502593994141,-73.989860534667969,40.729320526123047,1,3.34,12.5,0.5,0.5,3.9,0,,0.3,17.7,1,.00,86,1
2,2015-01-01 00:36:42,2015-01-01 00:48:51,N,1,-73.991127014160156,40.673286437988281,-73.992111206054687,40.699085235595703,1,2.66,11.5,0.5,0.5,0,0,,0.3,12.8,2,.00,2826,1
2,2015-01-01 00:36:47,2015-01-01 00:51:00,N,1,-73.9552001953125,40.736221313476563,-73.984329223632813,40.728847503662109,1,4.90,16,0.5,0,4.95,0,,0,21.45,1,5.00,4514,2
2,2015-01-01 00:36:11,2015-01-01 00:50:54,N,1,-73.95733642578125,40.722270965576172,-73.978889465332031,40.686042785644531,5,4.28,15.5,0.5,0.5,0,0,,0.3,16.8,2,.00,4995,1
2,2015-01-01 00:36:11,2015-01-01 00:50:57,N,1,-73.880058288574219,40.735927581787109,-73.913764953613281,40.761310577392578,1,2.91,13,0.5,0.5,0,0,,0.3,14.3,2,.00,3526,1
2,2015-01-01 00:36:31,2015-01-01 00:51:41,N,1,-73.969970703125,40.631610870361328,-73.983627319335938,40.672168731689453,1,3.55,14.5,0.5,0.5,0,0,,0.3,15.8,2,4.00,1737,1
2,2015-01-01 00:36:01,2015-01-01 00:55:33,N,1,-73.970863342285156,40.689552307128906,-74.004936218261719,40.644611358642578,1,4.56,18,0.5,0.5,0,0,,0.3,19.3,2,.00,34,1
2,2015-01-01 00:35:59,2015-01-01 00:56:25,N,1,-73.944717407226563,40.800037384033203,-73.886161804199219,40.814792633056641,1,.00,12.5,0.5,0.5,0,0,,0.3,13.8,2,.00,25,1
2,2015-01-01 00:36:22,2015-01-01 00:57:40,N,1,-73.95452880859375,40.741458892822266,-73.985145568847656,40.732490539550781,1,5.29,19,0.5,0.5,2,0,,0.3,22.3,1,3.00,1020,1
2,2015-01-01 00:35:56,2015-01-01 01:05:39,N,1,-73.95526123046875,40.724330902099609,-73.981605529785156,40.751247406005859,1,5.97,24,0.5,0.5,7.35,0,,0.3,32.65,1,.00,738,1
2,2015-01-01 00:36:51,2015-01-01 01:57:21,N,5,-73.936653137207031,40.820594787597656,-73.924354553222656,40.807041168212891,2,19.79,15,0,0,0,0,,0,15,2,12.00,4314,2
2,2015-01-01 00:36:29,2015-01-01 00:51:52,N,1,-73.882804870605469,40.704364776611328,-73.896957397460938,40.706501007080078,2,.90,10.5,0.5,0.5,0,0,,0.3,11.8,2,2.00,0,1
1,2015-01-01 00:36:44,2015-01-01 00:40:54,N,1,-73.896331787109375,40.746353149414063,-73.889358520507812,40.751365661621094,2,.70,5,0.5,0.5,0,0,,0.3,6.3,2,3.00,222,1
1,2015-01-01 00:36:41,2015-01-01 00:57:35,N,1,-73.967666625976562,40.681964874267578,-73.944725036621094,40.706150054931641,2,4.60,18,0.5,0.5,3,0,,0.3,22.3,1,5.00,398,1
1,2015-01-01 00:36:37,2015-01-01 00:41:04,N,1,-73.952499389648437,40.803001403808594,-73.946182250976563,40.811641693115234,1,.70,5,0.5,0.5,0,0,,0.3,6.3,2,45.00,2758,1
1,2015-01-01 00:36:52,2015-01-01 00:43:44,N,1,-73.95697021484375,40.802383422851563,-73.94512939453125,40.808162689208984,1,1.00,6.5,0.5,0.5,0,0,,0.3,7.8,2,9.00,400,1
1,2015-01-01 00:36:14,2015-01-01 00:53:17,N,1,-73.958732604980469,40.718433380126953,-73.993019104003906,40.688289642333984,2,5.40,18,0.5,0.5,2,0,,0.3,21.3,1,1.00,49,1
1,2015-01-01 00:36:09,2015-01-01 00:42:47,N,1,-73.93194580078125,40.85162353515625,-73.923545837402344,40.864048004150391,1,1.20,7,0.5,0.5,0,0,,0.3,8.3,2,.00,806,1
1,2015-01-01 00:35:58,2015-01-01 00:39:49,N,1,-73.945228576660156,40.807716369628906,-73.937911987304688,40.816265106201172,2,.80,5,0.5,0.5,1.5,0,,0.3,7.8,1,56.00,4617,1
1,2015-01-01 00:35:53,2015-01-01 00:45:07,N,1,-73.985549926757813,40.678264617919922,-73.960166931152344,40.675827026367188,1,2.00,9,0.5,0.5,2.05,0,,0.3,12.35,1,12.00,517,1
2,2015-01-01 00:37:06,2015-01-01 00:38:55,N,1,-73.920707702636719,40.866836547851563,-73.926437377929688,40.864669799804687,6,.27,3.5,0.5,0.5,0,0,,0.3,4.8,2,.00,55,1
2,2015-01-01 00:37:20,2015-01-01 00:39:23,N,1,-73.901618957519531,40.744327545166016,-73.911231994628906,40.745597839355469,1,.69,4,0.5,0.5,0,0,,0.3,5.3,2,3.00,1141,1
2,2015-01-01 00:37:14,2015-01-01 00:40:20,N,1,-73.931205749511719,40.760589599609375,-73.939300537109375,40.762958526611328,1,.76,4.5,0.5,0.5,0,0,,0.3,5.8,2,.00,117,1
2,2015-01-01 00:39:33,2015-01-01 00:43:50,N,1,-73.954635620117188,40.82049560546875,-73.947540283203125,40.830673217773437,1,.99,5.5,0.5,0.5,0,0,,0.3,6.8,2,.00,74,1
2,2015-01-01 00:42:41,2015-01-01 00:44:24,N,1,-73.945335388183594,40.833633422851563,-73.948104858398437,40.829879760742188,1,.27,3.5,0.5,0.5,0,0,,0.3,4.8,2,.00,275,1
2,2015-01-01 00:41:55,2015-01-01 00:44:50,N,1,-73.924362182617187,40.861839294433594,-73.929496765136719,40.854846954345703,5,.51,4.5,0.5,0.5,0,0,,0.3,5.8,2,.00,10445,1
2,2015-01-01 00:40:56,2015-01-01 00:45:06,N,1,-73.944618225097656,40.714569091796875,-73.951385498046875,40.725543975830078,1,.93,5,0.5,0.5,0,0,,0.3,6.3,2,1.00,3029,1
2,2015-01-01 00:39:46,2015-01-01 00:44:30,N,1,-73.946998596191406,40.788368225097656,-73.948341369628906,40.798110961914063,5,1.12,6,0.5,0.5,0,0,,0.3,7.3,2,5.00,2760,1
2,2015-01-01 00:42:23,2015-01-01 00:45:08,N,5,-73.9498291015625,40.794620513916016,-73.949760437011719,40.794586181640625,1,.00,35,0,0,7,0,,0,42,1,.00,95,2
2,2015-01-01 00:40:51,2015-01-01 00:45:28,N,1,-73.913444519042969,40.765762329101563,-73.915328979492188,40.760543823242188,5,1.11,5.5,0.5,0.5,0,0,,0.3,6.8,2,.00,131,1
2,2015-01-01 00:39:14,2015-01-01 00:45:50,N,1,-73.948753356933594,40.808582305908203,-73.940284729003906,40.821170806884766,1,1.40,7,0.5,0.5,1.88,0,,0.3,10.18,1,.00,174,1
2,2015-01-01 00:40:17,2015-01-01 00:45:58,N,1,-73.94927978515625,40.726287841796875,-73.956817626953125,40.735031127929688,1,1.06,6,0.5,0.5,1.3,0,,0.3,8.6,1,.00,132,1
2,2015-01-01 00:39:27,2015-01-01 00:46:35,N,1,-73.923194885253906,40.690177917480469,-73.929862976074219,40.702980041503906,1,1.37,7,0.5,0.5,0,0,,0.3,8.3,2,.00,1619,1
2,2015-01-01 00:42:13,2015-01-01 00:46:44,N,1,-73.992263793945313,40.689567565917969,-73.998146057128906,40.677684783935547,1,1.08,5.5,0.5,0.5,0,0,,0.3,6.8,2,6.00,1042,1
2,2015-01-01 00:40:35,2015-01-01 00:46:35,N,1,-73.909172058105469,40.75433349609375,-73.912605285644531,40.766803741455078,1,1.26,6.5,0.5,0.5,0,0,,0.3,7.8,2,2.00,762,1
2,2015-01-01 00:39:51,2015-01-01 00:46:21,N,1,-73.929512023925781,40.756443023681641,-73.944442749023438,40.756900787353516,5,1.21,6.5,0.5,0.5,0,0,,0.3,7.8,2,4.00,2600,1
2,2015-01-01 00:42:28,2015-01-01 00:45:58,N,1,-73.844253540039062,40.721141815185547,-73.845809936523438,40.725852966308594,1,.43,4.5,0.5,0.5,0,0,,0.3,5.8,2,1.00,600,1
2,2015-01-01 00:39:54,2015-01-01 00:46:38,N,1,-73.876426696777344,40.748386383056641,-73.888992309570313,40.747097015380859,1,.80,6,0.5,0.5,0,0,,0.3,7.3,2,8.00,7156,1
2,2015-01-01 00:41:06,2015-01-01 00:46:20,N,1,-73.922370910644531,40.76171875,-73.93365478515625,40.754734039306641,1,1.02,6,0.5,0.5,0,0,,0.3,7.3,1,11.00,8235,1
2,2015-01-01 00:41:00,2015-01-01 00:47:09,N,1,-73.992538452148438,40.689823150634766,-74.010955810546875,40.679088592529297,1,1.55,7,0.5,0.5,0,0,,0.3,8.3,2,3.00,643,1
2,2015-01-01 00:41:25,2015-01-01 00:47:30,N,1,-73.947158813476562,40.824993133544922,-73.949119567871094,40.822639465332031,1,.64,6,0.5,0.5,0,0,,0.3,7.3,2,2.00,3501,1
2,2015-01-01 00:39:22,2015-01-01 00:47:00,N,1,-73.88421630859375,40.749767303466797,-73.864120483398438,40.745925903320313,1,1.44,7.5,0.5,0.5,0,0,,0.3,8.8,2,9.00,3080,1
2,2015-01-01 00:39:19,2015-01-01 00:47:58,N,1,-73.899665832519531,40.743724822998047,-73.86822509765625,40.746414184570313,1,2.05,8.5,0.5,0.5,0,0,,0.3,9.8,2,.00,143,1
2,2015-01-01 00:43:00,2015-01-01 00:48:04,N,1,-73.920112609863281,40.764503479003906,-73.936729431152344,40.754863739013672,1,1.35,6.5,0.5,0.5,1.75,0,,0.3,9.55,1,.00,49,1
2,2015-01-01 00:41:11,2015-01-01 00:48:11,N,1,-73.963104248046875,40.804153442382812,-73.979331970214844,40.780223846435547,1,2.16,8.5,0.5,0.5,2.7,0,,0.3,12.5,1,1.00,2256,1
2,2015-01-01 00:41:33,2015-01-01 00:48:31,N,1,-73.962730407714844,40.671646118164062,-73.941390991210938,40.676364898681641,3,1.59,7.5,0.5,0.5,1.6,0,,0.3,10.4,1,3.00,1755,1
2,2015-01-01 00:41:47,2015-01-01 00:48:20,N,1,-73.987846374511719,40.667270660400391,-73.982048034667969,40.658496856689453,1,1.52,7,0.5,0.5,0,0,,0.3,8.3,2,.00,147,1
2,2015-01-01 00:42:59,2015-01-01 00:48:59,N,1,-73.8958740234375,40.746391296386719,-73.890357971191406,40.733394622802734,1,1.32,6.5,0.5,0.5,0,0,,0.3,7.8,2,1.00,565,1
2,2015-01-01 00:41:27,2015-01-01 00:49:24,N,1,-73.949089050292969,40.754188537597656,-73.925148010253906,40.754356384277344,1,1.67,8,0.5,0.5,0,0,,0.3,9.3,2,.00,25,1
2,2015-01-01 00:41:23,2015-01-01 00:49:39,N,1,-73.955467224121094,40.712306976318359,-73.986892700195313,40.702430725097656,1,3.59,12,0.5,0.5,2,0,,0.3,15.3,1,1.00,608,1
2,2015-01-01 00:41:41,2015-01-01 00:46:44,N,1,-73.928733825683594,40.707603454589844,-73.921501159667969,40.697265625,1,1.10,5.5,0.5,0.5,0,0,,0.3,6.8,2,.00,56,1
2,2015-01-01 00:42:19,2015-01-01 00:49:29,N,1,-73.952369689941406,40.733863830566406,-73.947647094726563,40.749664306640625,1,2.22,8.5,0.5,0.5,0,0,,0.3,9.8,2,.00,97,1
2,2015-01-01 00:39:59,2015-01-01 00:50:18,N,1,-73.8919677734375,40.746894836425781,-73.91259765625,40.766803741455078,2,2.33,10.5,0.5,0.5,2.2,0,,0,13.7,1,2.00,1731,1
2,2015-01-01 00:39:44,2015-01-01 00:50:05,N,1,-73.937217712402344,40.70257568359375,-73.91021728515625,40.694355010986328,1,2.29,9.5,0.5,0.5,0,0,,0.3,10.8,2,.00,206,1
2,2015-01-01 00:40:04,2015-01-01 00:50:55,N,1,-73.961860656738281,40.709785461425781,-73.995429992675781,40.688278198242187,1,4.36,14.5,0.5,0.5,4.5,0,,0.3,20.3,1,51.00,14071,1
2,2015-01-01 00:43:01,2015-01-01 00:50:55,N,1,-73.955291748046875,40.690898895263672,-73.943672180175781,40.702220916748047,1,1.55,7.5,0.5,0.5,0,0,,0.3,8.8,2,.00,44,1
2,2015-01-01 00:36:32,2015-01-01 00:39:24,N,1,-73.955070495605469,40.718360900878906,-73.960189819335938,40.713356018066406,1,.45,4,0.5,0.5,0,0,,0.3,5.3,2,12.00,10983,1
2,2015-01-01 00:36:00,2015-01-01 00:39:10,N,1,-73.920455932617187,40.705097198486328,-73.930923461914063,40.703914642333984,1,.68,4.5,0.5,0.5,0,0,,0.3,5.8,2,.00,116,1
2,2015-01-01 00:35:59,2015-01-01 00:38:34,N,1,-73.894058227539062,40.766803741455078,-73.911911010742188,40.767810821533203,1,.96,4.5,0.5,0.5,0,0,,0.3,5.8,2,9.00,12480,1
2,2015-01-01 00:36:08,2015-01-01 00:40:48,N,1,-73.9569091796875,40.802532196044922,-73.968597412109375,40.791614532470703,1,1.15,6,0.5,0.5,0,0,,0.3,7.3,2,1.00,615,1
2,2015-01-01 00:35:58,2015-01-01 00:41:12,N,1,-73.964767456054688,40.717441558837891,-73.949638366699219,40.718406677246094,1,1.04,6,0.5,0.5,1.3,0,,0.3,8.6,1,.00,7382,1
2,2015-01-01 00:36:18,2015-01-01 00:41:18,N,1,-73.976028442382813,40.678028106689453,-73.983741760253906,40.667991638183594,1,.82,5.5,0.5,0.5,0,0,,0.3,6.8,2,.00,273,1
2,2015-01-01 00:36:52,2015-01-01 00:43:21,N,1,-73.939079284667969,40.799121856689453,-73.919403076171875,40.807651519775391,1,1.49,7,0.5,0.5,0,0,,0.3,8.3,2,.00,50,1
2,2015-01-01 00:36:54,2015-01-01 00:46:48,N,1,-73.844261169433594,40.721351623535156,-73.859466552734375,40.693904876708984,1,2.64,10,0.5,0.5,0,0,,0.3,11.3,2,1.00,3016,1
2,2015-01-01 00:36:33,2015-01-01 00:47:57,N,1,-73.896492004394531,40.746212005615234,-73.864906311035156,40.74664306640625,1,2.00,9.5,0.5,0.5,0,0,,0.3,10.8,2,5.00,908,1
2,2015-01-01 00:36:30,2015-01-01 00:49:51,N,1,-73.928985595703125,40.682353973388672,-73.956329345703125,40.667163848876953,1,2.45,11,0.5,0.5,0,0,,0.3,12.3,2,.00,34,1
2,2015-01-01 00:35:49,2015-01-01 00:51:07,N,1,-73.964088439941406,40.802745819091797,-73.944709777832031,40.834487915039062,1,2.70,12.5,0.5,0.5,0,0,,0,13.5,2,1.00,11452,1
2,2015-01-01 00:36:03,2015-01-01 00:50:33,N,1,-73.936653137207031,40.820537567138672,-73.864456176757813,40.839893341064453,6,6.10,19.5,0.5,0.5,0,0,,0.3,20.8,2,.00,364,1
2,2015-01-01 00:36:15,2015-01-01 00:51:52,N,1,-73.932815551757813,40.704212188720703,-73.917938232421875,40.770374298095703,1,6.86,21,0.5,0.5,8,0,,0.3,30.3,1,.00,3256,1
2,2015-01-01 00:36:11,2015-01-01 00:52:21,N,1,-73.882888793945313,40.747615814208984,-73.918807983398438,40.737888336181641,1,2.35,12.5,0.5,0.5,0,0,,0.3,13.8,1,.00,6000,1
2,2015-01-01 00:35:47,2015-01-01 00:53:02,N,1,-73.986953735351563,40.692249298095703,-73.931503295898438,40.696865081787109,1,3.46,14.5,0.5,0.5,3.75,0,,0.3,19.55,1,.00,2511,1
2,2015-01-01 00:36:51,2015-01-01 00:55:35,N,1,-73.961372375488281,40.714462280273437,-73.996673583984375,40.687694549560547,5,4.04,15.5,0.5,0.5,3.2,0,,0,19.7,1,6.00,2144,1
2,2015-01-01 00:36:10,2015-01-01 00:57:12,N,1,-73.980247497558594,40.668743133544922,-73.959327697753906,40.733348846435547,1,8.44,25,0.5,0.5,5.1,0,,0.3,31.4,1,.00,6556,1
2,2015-01-01 00:36:43,2015-01-01 00:59:10,N,1,-73.959579467773438,40.654727935791016,-73.910881042480469,40.685443878173828,1,4.42,18,0.5,0.5,0,0,,0.3,19.3,2,25.00,6241,1
2,2015-01-01 00:35:51,2015-01-01 01:07:20,N,1,-73.986030578613281,40.658775329589844,-73.898956298828125,40.698284149169922,1,10.12,32.5,0.5,0.5,8.25,0,,0.3,42.05,1,1.00,4302,1
2,2015-01-01 00:36:19,2015-01-01 01:10:22,N,1,-73.837562561035156,40.7183837890625,-73.97821044921875,40.788127899169922,1,14.90,44,0.5,0.5,0,5.33,,0.3,50.63,2,2.00,605,1
2,2015-01-01 00:36:14,2015-01-01 01:41:15,N,1,-73.951736450195312,40.691043853759766,-73.9803466796875,40.737743377685547,1,9.66,41.5,0.5,0.5,8.4,0,,0.3,51.2,1,.00,424,1
1,2015-01-01 00:36:45,2015-01-01 00:40:29,N,1,-73.960601806640625,40.690311431884766,-73.980697631835938,40.689762115478516,2,1.00,5.5,0.5,0.5,0,0,,0.3,6.8,2,2.00,122,1
1,2015-01-01 00:36:42,2015-01-01 00:50:13,N,1,-73.940422058105469,40.814899444580078,-73.868110656738281,40.820613861083984,1,5.20,17,0.5,0.5,0,0,,0.3,18.3,2,.00,85,1
1,2015-01-01 00:36:41,2015-01-01 00:43:30,N,1,-73.947929382324219,40.82476806640625,-73.947624206542969,40.835525512695312,1,1.00,6.5,0.5,0.5,0,0,,0,7.5,4,1.00,123,1
1,2015-01-01 00:36:37,2015-01-01 00:39:05,N,1,-73.904533386230469,40.745521545410156,-73.915412902832031,40.746227264404297,1,.60,4,0.5,0.5,0,0,,0.3,5.3,2,60.00,1614,1
1,2015-01-01 00:36:28,2015-01-01 00:46:45,N,1,-73.875808715820313,40.765945434570313,-73.860069274902344,40.748744964599609,1,2.20,10,0.5,0.5,2.25,0,,0.3,13.55,1,1.00,53,1
1,2015-01-01 00:36:24,2015-01-01 00:59:27,N,1,-73.938644409179688,40.687572479248047,-73.981658935546875,40.724468231201172,1,5.20,20,0.5,0.5,0,0,,0.3,21.3,2,13.00,685,1
1,2015-01-01 00:36:12,2015-01-01 00:40:37,N,1,-73.960777282714844,40.801692962646484,-73.9510498046875,40.799911499023438,1,.60,5,0.5,0.5,0,0,,0.3,6.3,4,54.00,2097,1
1,2015-01-01 00:35:55,2015-01-01 00:56:13,N,1,-73.973869323730469,40.686229705810547,-73.921051025390625,40.67950439453125,1,3.20,15,0.5,0.5,3.25,0,,0.3,19.55,1,8.00,447,1
1,2015-01-01 00:36:36,2015-01-01 00:40:42,N,1,-73.869285583496094,40.749000549316406,-73.86859130859375,40.739986419677734,1,.70,5,0.5,0.5,0,0,,0.3,6.3,2,41.00,1825,1
2,2015-01-01 00:37:21,2015-01-01 00:37:50,N,1,-73.917396545410156,40.844192504882813,-73.919624328613281,40.841098785400391,1,.03,2.5,0.5,0.5,0,0,,0.3,3.8,2,22.00,8841,1
2,2015-01-01 00:37:27,2015-01-01 00:39:34,N,1,-73.935630798339844,40.761211395263672,-73.945426940917969,40.751010894775391,1,.84,4.5,0.5,0.5,0,0,,0.3,5.8,2,.00,472,1
2,2015-01-01 00:37:14,2015-01-01 00:40:29,N,5,-73.949615478515625,40.794593811035156,-73.949676513671875,40.794639587402344,1,.00,0.3,0,0,0,0,,0,0.3,2,.00,42,2
2,2015-01-01 00:38:28,2015-01-01 00:42:37,N,1,-73.891769409179687,40.748836517333984,-73.88092041015625,40.754138946533203,1,.88,5,0.5,0.5,0,0,,0.3,6.3,2,6.00,4994,1
2,2015-01-01 00:38:18,2015-01-01 00:42:16,N,1,-73.941879272460938,40.822978973388672,-73.951072692871094,40.813877105712891,1,1.11,5.5,0.5,0.5,0,0,,0.3,6.8,2,.00,272,1
2,2015-01-01 00:37:14,2015-01-01 00:42:12,N,1,-73.845016479492187,40.719841003417969,-73.824028015136719,40.712890625,1,1.45,6.5,0.5,0.5,0,0,,0.3,7.8,2,1.00,5042,1
2,2015-01-01 00:37:25,2015-01-01 00:43:08,N,1,-73.952079772949219,40.786354064941406,-73.972862243652344,40.796039581298828,1,1.34,6.5,0.5,0.5,1.1,0,,0.3,8.9,1,1.00,4301,1
2,2015-01-01 00:37:12,2015-01-01 00:43:21,N,1,-73.955886840820313,40.803810119628906,-73.971488952636719,40.792743682861328,1,1.49,7,0.5,0.5,0,0,,0.3,8.3,1,.00,206,1
2,2015-01-01 00:37:03,2015-01-01 00:42:54,N,1,-73.941337585449219,40.678207397460938,-73.953132629394531,40.689750671386719,1,1.47,6.5,0.5,0.5,1.4,0,,0.3,9.2,1,.00,198,1
2,2015-01-01 00:36:58,2015-01-01 00:43:18,N,1,-73.913482666015625,40.765800476074219,-73.928932189941406,40.766288757324219,1,1.04,6.5,0.5,0.5,0,0,,0.3,7.8,2,45.00,15463,1
2,2015-01-01 00:37:49,2015-01-01 00:43:39,N,1,-73.878349304199219,40.842689514160156,-73.848220825195313,40.837860107421875,1,1.86,7.5,0.5,0.5,0,0,,0.3,8.8,2,.00,13,1
2,2015-01-01 00:37:09,2015-01-01 00:43:50,N,1,-73.920455932617187,40.75714111328125,-73.908615112304688,40.766498565673828,1,1.06,6,0.5,0.5,0,0,,0.3,7.3,2,3.00,4739,1
2,2015-01-01 00:37:59,2015-01-01 00:42:28,N,1,-73.940704345703125,40.755756378173828,-73.933708190917969,40.771953582763672,1,1.44,6.5,0.5,0.5,0,0,,0.3,7.8,2,.00,156,1
2,2015-01-01 00:38:37,2015-01-01 00:44:39,N,1,-73.86749267578125,40.824665069580078,-73.864036560058594,40.876605987548828,1,3.94,12,0.5,0.5,0,0,,0.3,13.3,2,1.00,531,1
2,2015-01-01 00:37:20,2015-01-01 00:45:51,N,1,-73.968605041503906,40.710620880126953,-73.943191528320313,40.707691192626953,1,1.44,8,0.5,0.5,1.7,0,,0.3,11,1,.00,205,1
2,2015-01-01 00:36:56,2015-01-01 00:45:56,N,1,-73.902740478515625,40.747169494628906,-73.883903503417969,40.747455596923828,1,1.00,7,0.5,0.5,0,0,,0.3,8.3,2,3.00,7394,1
2,2015-01-01 00:37:43,2015-01-01 00:46:12,N,1,-73.957969665527344,40.708290100097656,-73.948371887207031,40.691436767578125,1,1.70,8,0.5,0.5,0,0,,0.3,9.3,1,1.00,2411,1
2,2015-01-01 00:37:39,2015-01-01 00:46:18,N,1,-73.874809265136719,40.829498291015625,-73.910629272460937,40.801303863525391,1,3.33,11.5,0.5,0.5,0,0,,0.3,12.8,2,1.00,2066,1
2,2015-01-01 00:38:02,2015-01-01 00:45:59,N,1,-73.940193176269531,40.798130035400391,-73.965888977050781,40.804607391357422,1,1.64,8,0.5,0.5,0,0,,0.3,9.3,2,8.00,8034,1
2,2015-01-01 00:38:33,2015-01-01 00:46:18,N,1,-73.942596435546875,40.837139129638672,-73.929771423339844,40.856662750244141,1,1.52,7.5,0.5,0.5,0,0,,0.3,8.8,2,.00,238,1
2,2015-01-01 00:38:44,2015-01-01 00:45:56,N,1,-73.9647216796875,40.683029174804688,-73.9571533203125,40.672733306884766,2,1.06,7,0.5,0.5,0,0,,0.3,8.3,2,.00,3182,1
2,2015-01-01 00:38:56,2015-01-01 00:47:32,N,1,-73.870574951171875,40.733882904052734,-73.900070190429687,40.7412109375,1,1.67,8,0.5,0.5,0,0,,0.3,9.3,2,1.00,1059,1
2,2015-01-01 00:39:03,2015-01-01 00:47:39,N,1,-73.951629638671875,40.714302062988281,-73.938034057617188,40.703605651855469,1,1.47,7.5,0.5,0.5,2,0,,0.3,10.8,1,1.00,566,1
2,2015-01-01 00:39:02,2015-01-01 00:47:27,N,1,-73.837600708007812,40.691551208496094,-73.804924011230469,40.697505950927734,1,2.28,9,0.5,0.5,0,0,,0.3,10.3,2,.00,92,1
2,2015-01-01 00:39:07,2015-01-01 00:47:43,N,1,-73.9029541015625,40.746303558349609,-73.920761108398438,40.767780303955078,2,2.99,11,0.5,0.5,0,0,,0.3,12.3,2,9.00,8571,1
